name,id,category,url,include?,Twitter page,stats,stats_type
Kristen VanDyke,230662980327616,News Personality,http://facebook.com/230662980327616,N,,,
Kristi Coleman WVUE,347283805461079,News Personality,http://facebook.com/347283805461079,Y,https://twitter.com/KColemanFox8,,
Kristi Nelson NBC5,266049956755030,Journalist,http://facebook.com/266049956755030,Y,https://twitter.com/KristiNBC5,,
Kristi Powers FOX 26,304748662906335,News Personality,http://facebook.com/304748662906335,Y,https://twitter.com/KristiPowersFOX,,
Kristie Lu Stout,121200242449,Journalist,http://facebook.com/121200242449,Y,https://twitter.com/klustout,,
Kristin Kane,152626048160228,News Personality,http://facebook.com/152626048160228,Y,https://twitter.com/KristinKaneNews,,
Kristin Smith,485605968148182,Public Figure,http://facebook.com/485605968148182,Y,https://twitter.com/KristinSmithTV,,
Kristine Johnson,1109023722454855,Journalist,http://facebook.com/1109023722454855,Y,https://twitter.com/KJohnsonTV,,
Kristy Siefkin Fox 10,198677086943868,News Personality,http://facebook.com/198677086943868,Y,https://twitter.com/KristySFox10,,
Kristyn Hartman,297998466944375,News Personality,http://facebook.com/297998466944375,Y,https://twitter.com/Kristyn10TV,,
Kristyn Leon,507467969387550,News Personality,http://facebook.com/507467969387550,Y,https://twitter.com/Kristyn_leon,,
KSLA StormTracker 12 Weather Team,56904251684,News Personality,http://facebook.com/56904251684,Y,https://twitter.com/KSLAWeather,,
KTVN Angela Schilling,200172216689398,News Personality,http://facebook.com/200172216689398,Y,https://twitter.com/AngelaSchilling,,
Kurt Busch,126218820784336,Athlete,http://facebook.com/126218820784336,N,,,
Kurt Ludlow's Spycam Page,1392769160948074,Public Figure,http://facebook.com/1392769160948074,N,,,
Kurt Warner,137092926317622,Athlete,http://facebook.com/137092926317622,N,,,
Kye Martin,400247310035246,News Personality,http://facebook.com/400247310035246,Y,https://twitter.com/KyeMartinNBC,,
Kyla Campbell,177363952314168,Journalist,http://facebook.com/177363952314168,Y,https://twitter.com/KylaCampbellDC,,
Kyla Grogan,295965273853266,News Personality,http://facebook.com/295965273853266,Y,https://twitter.com/KylaGrogan,,
Kyle Aevermann,380147598726318,Journalist,http://facebook.com/380147598726318,Y,https://twitter.com/KyleHD,,
Kylie Jenner,131421000271824,Public Figure,http://facebook.com/131421000271824,N,,,
Kylie Mar,1569450333312553,News Personality,http://facebook.com/1569450333312553,Y,https://twitter.com/KylieEricaMar,,
Kym Lee- Celebrity Makeup Artist,116600685106470,Public Figure,http://facebook.com/116600685106470,N,,,
Laila Ali,6415897870,Public Figure,http://facebook.com/6415897870,N,,,
Lance Armstrong,64263459777,Athlete,http://facebook.com/64263459777,N,,,
Landon Collins,767885396642284,Athlete,http://facebook.com/767885396642284,N,,,
Lane Stone,179782228734167,Journalist,http://facebook.com/179782228734167,Y,https://twitter.com/LaneStone,,
Lara Logan,66078342063,Public Figure,http://facebook.com/66078342063,N,,,
Lara Spencer,110843928966621,Journalist,http://facebook.com/110843928966621,N,,,
Larry Fitzgerald,213911638716638,Athlete,http://facebook.com/213911638716638,N,,,
Larry Hogan,907931509251615,Public Figure,http://facebook.com/907931509251615,Y,https://twitter.com/LarryHogan,,
Larry Potash,86733523405,Public Figure,http://facebook.com/86733523405,Y,https://twitter.com/LarryPotash,,
Larry Seward KHOU,298456480178974,Journalist,http://facebook.com/298456480178974,Y,https://twitter.com/LSewardKHOU,,
Larry Wilmore,170883649629193,Producer,http://facebook.com/170883649629193,N,,,
Larry Yellen Fox 32 Chicago,333372190123948,Journalist,http://facebook.com/333372190123948,Y,https://twitter.com/LarryYellen,,
Laura Behnke,137710766254575,News Personality,http://facebook.com/137710766254575,Y,https://twitter.com/LauraBehnke,,
Laura Benanti,257428099225,Public Figure,http://facebook.com/257428099225,Y,www.twitter.com/laurabenanti,,
Laura Betker,704618426315588,News Personality,http://facebook.com/704618426315588,Y,https://twitter.com/LauraBetker,,
Laura Borchers,411761408844535,Journalist,http://facebook.com/411761408844535,Y,https://twitter.com/LauraBorchers1,,
Laura Evans DC,159637007521943,Public Figure,http://facebook.com/159637007521943,Y,https://twitter.com/lauraevans_DC,,
Laura Garcia Cannon,427583733952709,Journalist,http://facebook.com/427583733952709,Y,https://twitter.com/LauraGarciaCann,,
Laura Ingraham,271042954725,Public Figure,http://facebook.com/271042954725,N,,,
Laura Podesta ABC 7,228462367298036,Journalist,http://facebook.com/228462367298036,Y,https://twitter.com/LauraPodesta7,,
Laura Robson,516482191695504,Athlete,http://facebook.com/516482191695504,N,,,
Laura W. Bush,118893778120974,Public Figure,http://facebook.com/118893778120974,N,,,
Laural Porter (KGW-TV),118992044854967,News Personality,http://facebook.com/118992044854967,Y,https://twitter.com/LauralPorter,,
Lauren Curtis,314850978590035,Public Figure,http://facebook.com/314850978590035,N,,,
Lauren De Marco FOX 5 DC,500641736644382,Journalist,http://facebook.com/500641736644382,Y,https://twitter.com/ldemarcofox5,,
Lauren Fluker,626228654097502,Journalist,http://facebook.com/626228654097502,Y,https://twitter.com/LFluker_WJTV,,
Lauren Gilger,228033887352016,Journalist,http://facebook.com/228033887352016,Y,https://twitter.com/laurengilger,,
Lauren Glassberg,204346402970691,News Personality,http://facebook.com/204346402970691,Y,https://twitter.com/LaurenGlassberg,,
Lauren Jones WAFF 48 Meteorologist,258834240843287,Public Figure,http://facebook.com/258834240843287,Y,https://twitter.com/LaurenJonesWAFF,,
Lauren Petty,283080641745660,Journalist,http://facebook.com/283080641745660,Y,https://twitter.com/LaurenPettyNBC,,
Lauren Scala,206887109343994,News Personality,http://facebook.com/206887109343994,Y,https://twitter.com/LaurenScala4NY,,
Lauren Simonetti,264807616889618,News Personality,http://facebook.com/264807616889618,Y,https://twitter.com/SimonettiLauren,,
Lauren Sivan,176075975909417,News Personality,http://facebook.com/176075975909417,?,,,
Lauren Whitney,138393699559905,News Personality,http://facebook.com/138393699559905,Y,https://twitter.com/LaurenCBS4,,
Lauren Young,238559769498040,Journalist,http://facebook.com/238559769498040,Y,https://twitter.com/LaurenYoung,,
Laurence Kotlikoff,103701229669321,Public Figure,http://facebook.com/103701229669321,N,,,
Lawrence Yun,132195306818293,Public Figure,http://facebook.com/132195306818293,N,,,
Lawrence Zarian,107147905988048,Public Figure,http://facebook.com/107147905988048,Y,https://twitter.com/LawrenceZarian,,
"Layron Livingston WPLG, Local 10",191082897710968,News Personality,http://facebook.com/191082897710968,Y,https://twitter.com/LJLiveTV,,
Leah Beno,446532655402522,Journalist,http://facebook.com/446532655402522,N,,,
Leah Hope ABC7,341258799320422,Journalist,http://facebook.com/341258799320422,Y,https://twitter.com/leahhopeABC7,,
Leah Mazzarelli,139225212828791,Journalist,http://facebook.com/139225212828791,N,,,
Leanne Suter,682889605113468,Journalist,http://facebook.com/682889605113468,Y,https://twitter.com/abc7leanne,,
LeBron James,64637653943,Athlete,http://facebook.com/64637653943,N,,,
Lee Goldberg,311624215690792,News Personality,http://facebook.com/311624215690792,Y,https://twitter.com/LeeGoldbergABC7,,
Lee Marshall,121189304579336,Public Figure,http://facebook.com/121189304579336,Y,https://twitter.com/redheadnewsgirl,,
Lee Thomas TV,529476650562617,Public Figure,http://facebook.com/529476650562617,Y,https://twitter.com/leethomastv,,
Leeza Gibbons,95934828589,Public Figure,http://facebook.com/95934828589,Y,https://twitter.com/LeezaGibbons,,
Leigh Brock,189466227739999,News Personality,http://facebook.com/189466227739999,Y,https://twitter.com/LeighBrock2,,
Len Kiese WFTV,208930399214823,News Personality,http://facebook.com/208930399214823,Y,https://twitter.com/LenKieseTV,,
Lena Taylor,179247678753724,Politician,http://facebook.com/179247678753724,Y,https://twitter.com/SenTaylor,,
Leo Stallworth,593190237462950,Journalist,http://facebook.com/593190237462950,Y,https://twitter.com/abc7leo,,
Leon Harris,127915147306265,News Personality,http://facebook.com/127915147306265,Y,https://twitter.com/RealLeonHarris,,
LeRoy Butler,339503819478565,Athlete,http://facebook.com/339503819478565,N,,,
Lesli Foster,119200096281,Public Figure,http://facebook.com/119200096281,Y,https://twitter.com/leslifoster,,
Leslie Mouton,136643793030850,News Personality,http://facebook.com/136643793030850,N,,,
Leslie Sykes,798665116858282,Journalist,http://facebook.com/798665116858282,Y,https://twitter.com/abc7leslie,,
Lester Holt,441662112655446,Journalist,http://facebook.com/441662112655446,Y,https://twitter.com/LesterHoltNBC,,
Leticia Juarez,1518327748422788,Journalist,http://facebook.com/1518327748422788,Y,https://twitter.com/ABC7Leticia,,
Levi LaVallee,81237222468,Athlete,http://facebook.com/81237222468,N,,,
Lewis Howes,131641633558365,Public Figure,http://facebook.com/131641633558365,Y,https://twitter.com/LewisHowes,,
Leyna Nguyen,66148367151,Journalist,http://facebook.com/66148367151,Y,https://twitter.com/LeynaNguyenTV,,
Liam Dutton,151667227840,News Personality,http://facebook.com/151667227840,Y,https://twitter.com/liamdutton,,
Liberté Chan - KTLA 5,439254336119520,Journalist,http://facebook.com/439254336119520,Y,https://twitter.com/libertechan,,
Lights Camera Jackson,483521130164,Journalist,http://facebook.com/483521130164,Y,https://twitter.com/LCJReviews,,
Lily Jang KHOU,288511384536017,News Personality,http://facebook.com/288511384536017,Y,https://twitter.com/LilyJangTV,,
Lin Sue Cooney,127355250693183,Public Figure,http://facebook.com/127355250693183,Y,https://twitter.com/LinSueCooney,,
Lin-Manuel Miranda,156195014444203,Writer,http://facebook.com/156195014444203,N,,,
Linda Stouffer,1699424380292051,News Personality,http://facebook.com/1699424380292051,Y,https://twitter.com/LindaWSB,,
Linda Williams Fox 10,434405933294191,Journalist,http://facebook.com/434405933294191,Y,https://twitter.com/lindawfox10,,
Linda Yu ABC7,188474681276189,Journalist,http://facebook.com/188474681276189,Y,https://twitter.com/LindaYuABC7,,
Lindsay Arnold,118277158311610,Dancer,http://facebook.com/118277158311610,N,,,
Lindsay Cohen,169445376425116,Journalist,http://facebook.com/169445376425116,Y,https://twitter.com/lindsaycohen,,
Lindsay Logue,219231378105487,Journalist,http://facebook.com/219231378105487,Y,https://twitter.com/LindsayLogue,,
Lindsay Shively,576681219037556,Journalist,http://facebook.com/576681219037556,Y,https://twitter.com/LindsayShively,,
Lindsay Tuman WRDW,322007927952136,News Personality,http://facebook.com/322007927952136,Y,https://twitter.com/lindsayWRDW,,
Lindsey Branwall CBS58,565431173525017,News Personality,http://facebook.com/565431173525017,Y,https://twitter.com/lindseybranwall,,
Lindsey Day Fitness,494491420623988,Public Figure,http://facebook.com/494491420623988,Y,https://twitter.com/LindseyDFitness,,
Lindsey Henry FOX 26,1210703375609170,News Personality,http://facebook.com/1210703375609170,Y,https://twitter.com/LindseyFOX26,,
Lindsey Ward WSLS,240113566085261,News Personality,http://facebook.com/240113566085261,Y,https://twitter.com/LindseyWSLS,,
Linh Bui,145741258831199,Journalist,http://facebook.com/145741258831199,Y,https://twitter.com/LinhBuiWJZ,,
Linzi Sheldon,775250535828722,News Personality,http://facebook.com/775250535828722,Y,https://twitter.com/LinziKIRO7,,
"Lis Wiehl, Fox News Legal Analyst and Author",187442562905,Journalist,http://facebook.com/187442562905,Y,https://twitter.com/LisWiehl,,
Lisa Benson,354765477987555,Journalist,http://facebook.com/354765477987555,Y,https://twitter.com/lisabensonkshb,,
Lisa Breckenridge,1690354727860512,News Personality,http://facebook.com/1690354727860512,Y,https://twitter.com/lisabreck,,
Lisa Chavarria Fox 32 Chicago,138859992969546,Journalist,http://facebook.com/138859992969546,Y,https://twitter.com/LisaChavarria,,
Lisa Evers,146100035418321,Journalist,http://facebook.com/146100035418321,Y,https://twitter.com/LisaEvers,,
Lisa Hart,282266181877417,News Personality,http://facebook.com/282266181877417,Y,https://twitter.com/LisaGHart,,
Lisa Hernandez KHOU,215341721861433,News Personality,http://facebook.com/215341721861433,Y,https://twitter.com/LisaKHOU,,
Lisa Rantala,319222444831871,News Personality,http://facebook.com/319222444831871,Y,https://twitter.com/LisaWTOL,,
Lisa Robertson,371337499698822,Public Figure,http://facebook.com/371337499698822,Y,https://twitter.com/_LisaRobertson_,,
Lisa Spooner,252927171486865,News Personality,http://facebook.com/252927171486865,Y,https://twitter.com/LisaSpoonerTV,,
Lisa Teachman,1405965846306865,News Personality,http://facebook.com/1405965846306865,Y,https://twitter.com/LisaTeachman,,
Lisa Weismann Live 5,369754846426097,News Personality,http://facebook.com/369754846426097,Y,https://twitter.com/LisaLive5,,
Liz Adeola,568566293169427,Journalist,http://facebook.com/568566293169427,Y,https://twitter.com/WatchLAeveryday,,
Liz Claman,131525236916137,News Personality,http://facebook.com/131525236916137,Y,https://twitter.com/LizClaman,,
Liz Dueweke,221927744508279,News Personality,http://facebook.com/221927744508279,Y,https://twitter.com/LizDueweke,,
Liz Foster,296866477043273,News Personality,http://facebook.com/296866477043273,Y,https://twitter.com/lizfosterWSOC9,,
Liz Palka TV,153597044740647,Journalist,http://facebook.com/153597044740647,Y,https://twitter.com/lizpalka,,
Liz Quirantes,371798596231281,News Personality,http://facebook.com/371798596231281,Y,https://twitter.com/lizquirantes,,
Liz Reyes WVUE,1416862995241479,News Personality,http://facebook.com/1416862995241479,Y,https://twitter.com/LizReyesFOX8,,
Lizzza vines,327347070748956,Comedian,http://facebook.com/327347070748956,N,,,
Local 4 Karen Drew,113337845367554,Public Figure,http://facebook.com/113337845367554,Y,https://twitter.com/KarenDrewTV,,
Logan Paul,148364602028392,Actor,http://facebook.com/148364602028392,N,,,
Logan Sherrill,544154945693809,Journalist,http://facebook.com/544154945693809,Y,https://twitter.com/LoganSherrillTV,,
Lois Capps,106138602750394,Politician,http://facebook.com/106138602750394,N,,,
Lois Capps,168989481141,Government Official,http://facebook.com/168989481141,Y,https://twitter.com/RepLoisCapps,,
Lolo Jones,167524409975898,Athlete,http://facebook.com/167524409975898,N,,,
Lonnie Quinn TV,157792574597914,Journalist,http://facebook.com/157792574597914,Y,https://twitter.com/LonnieQuinnTV,,
Lord Byron,114159321934822,Public Figure,http://facebook.com/114159321934822,N,,,
Lori Corbin,327383350770095,Journalist,http://facebook.com/327383350770095,Y,https://twitter.com/abc7lori,,
Lori Matsukawa,377339795672240,Journalist,http://facebook.com/377339795672240,Y,https://twitter.com/LoriMatsukawa,,
Lori Stokes,111055768917701,Public Figure,http://facebook.com/111055768917701,Y,https://twitter.com/LoriStokes7,,
Lori Wilson - WISH,488976537845759,Journalist,http://facebook.com/488976537845759,Y,https://twitter.com/LoriWilsonWISH,,
Lou Canellis Fox 32 Chicago,152691394747782,News Personality,http://facebook.com/152691394747782,Y,https://twitter.com/LouCanellis,,
Louis Aguirre,238281592922750,Public Figure,http://facebook.com/238281592922750,Y,https://twitter.com/LOUISAGUIRRE,,
Louis Van Amstel,140181656006241,Public Figure,http://facebook.com/140181656006241,N,,,
Lourdes Duarte,163945686955287,Journalist,http://facebook.com/163945686955287,Y,https://twitter.com/LourdesWGN,,
Lu Ann Stoia,372151642851355,Journalist,http://facebook.com/372151642851355,Y,https://twitter.com/stoiawsyx6,,
Lucy Hale,223797644439821,Public Figure,http://facebook.com/223797644439821,N,,,
Lucy Yang,1036437016383039,News Personality,http://facebook.com/1036437016383039,Y,https://twitter.com/LucyYang7,,
Lunar Reconnaissance Orbiter,371459566203153,Public Figure,http://facebook.com/371459566203153,N,,,
Lynda Carter,149324295078130,Public Figure,http://facebook.com/149324295078130,Y,https://twitter.com/RealLyndaCarter,,
Lynette Romero,1632846226926955,Journalist,http://facebook.com/1632846226926955,Y,https://twitter.com/LynetteRomero,,
Mackenzie Bart,1436400323289871,Public Figure,http://facebook.com/1436400323289871,Y,https://twitter.com/mackvbart,,
Maddie Gardner,205413056148203,Journalist,http://facebook.com/205413056148203,Y,https://twitter.com/Maddie_Gardner,,
Magdalena Doris,580316721990798,Journalist,http://facebook.com/580316721990798,Y,https://twitter.com/MagdalenaDoris,,
Magee Hickey,234472229907174,Journalist,http://facebook.com/234472229907174,Y,https://twitter.com/pix11magee,,
Maggie Dinizio WZDX News,774045072644821,News Personality,http://facebook.com/774045072644821,Y,https://twitter.com/MaggieWZDX,,
Maggie O'Mara,188213194555290,News Personality,http://facebook.com/188213194555290,Y,https://twitter.com/maggieKTVB7,,
Maggie Vespa KGW,856305664397827,Journalist,http://facebook.com/856305664397827,Y,https://twitter.com/Maggie_Vespa,,
"Maggie Wade, WLBT",172772012757622,Public Figure,http://facebook.com/172772012757622,Y,https://twitter.com/MaggieWade,,
Maksim Chmerkovskiy,152052481473287,Public Figure,http://facebook.com/152052481473287,N,,,
Malary Pullen WJTV,369399893107252,News Personality,http://facebook.com/369399893107252,Y,https://twitter.com/MalaryPullenTV,,
Malcolm Smith,1444933072403939,Athlete,http://facebook.com/1444933072403939,N,,,
Malika Dudley,131132136922057,Public Figure,http://facebook.com/131132136922057,Y,https://twitter.com/MalikaDudley,,
Malini Basu FOX25,375076462505944,Journalist,http://facebook.com/375076462505944,Y,https://twitter.com/WFXTMalini,,
Mallory Moore,357649844344617,News Personality,http://facebook.com/357649844344617,Y,https://twitter.com/MalloryABC15,,
Mandi Woodruff,1560241430880922,Journalist,http://facebook.com/1560241430880922,Y,https://twitter.com/mandiwoodruff,,
Manny The Movie Guy,59873654438,News Personality,http://facebook.com/59873654438,Y,https://twitter.com/mannymovies,,
"MappCraft: Tiny Closet, Tons of Style",1683136368620204,Blogger,http://facebook.com/1683136368620204,N,,,
Marc Brown,655254511261483,Journalist,http://facebook.com/655254511261483,Y,https://twitter.com/abc7marc,,
Marc Clarke,319864749589,Public Figure,http://facebook.com/319864749589,Y,https://twitter.com/marcclarke,,
Marc Cota-Robles,670956749654543,Journalist,http://facebook.com/670956749654543,Y,https://twitter.com/abc7marccr,,
Marc Martinez Fox 10,100508780129293,Journalist,http://facebook.com/100508780129293,Y,https://twitter.com/marcfox10,,
Marco Rubio,58736997707,Politician,http://facebook.com/58736997707,N,,,
Marcus Lemonis,643924055625789,Public Figure,http://facebook.com/643924055625789,N,,,
Marcus Leshock,142703809263131,News Personality,http://facebook.com/142703809263131,Y,https://twitter.com/marcusleshock,,
Margot Kim abc30 Action News,106760496059512,News Personality,http://facebook.com/106760496059512,Y,https://twitter.com/MargotKimABC30,,
Mari Cockerell,187465074624312,Journalist,http://facebook.com/187465074624312,Y,https://twitter.com/MariCockerell,,
Maria Bartiromo,710897012254171,Journalist,http://facebook.com/710897012254171,Y,https://twitter.com/MariaBartiromo,,
Maria Celeste,155483101154615,Author,http://facebook.com/155483101154615,N,,,
Maria Durant,252958358115672,News Personality,http://facebook.com/252958358115672,Y,https://twitter.com/mariawsyx6,,
Maria Guerrero,431255513683905,Journalist,http://facebook.com/431255513683905,Y,https://twitter.com/MariaKIRO7,,
Maria LaRosa,110572388978042,News Personality,http://facebook.com/110572388978042,Y,https://twitter.com/twcMariaLaRosa,,
Maria Menounos,169214936446643,Public Figure,http://facebook.com/169214936446643,N,,,
Maria Quiban,112864185466249,News Personality,http://facebook.com/112864185466249,Y,https://twitter.com/mariasearth,,
Maria Sansone,90774106480,News Personality,http://facebook.com/90774106480,Y,https://twitter.com/MariaSansone,,
Maria Santana,229390900488516,Journalist,http://facebook.com/229390900488516,Y,https://twitter.com/MariaSantanaCNN,,
Maria Sharapova,65920772679,Athlete,http://facebook.com/65920772679,N,,,
Maria Shriver,175043635454,Public Figure,http://facebook.com/175043635454,N,,,
Marianna Hewitt,355325737834037,Blogger,http://facebook.com/355325737834037,N,,,
Marianne Lyles,112459568789036,Journalist,http://facebook.com/112459568789036,Y,https://twitter.com/MarianneLyles,,
Marianne Williamson,207697880579,Public Figure,http://facebook.com/207697880579,Y,https://twitter.com/marwilliamson,,
Marie Osmond,311781435323,Public Figure,http://facebook.com/311781435323,N,,,
Marilyn McKenna,219839438177279,Author,http://facebook.com/219839438177279,Y,https://twitter.com/mckennamarilyn,,
Marina Marraco,270257329978,Public Figure,http://facebook.com/270257329978,Y,https://twitter.com/MarinaMarraco,,
Mario Batali,138973353324,Public Figure,http://facebook.com/138973353324,N,,,
Marion Brooks,183246321718011,Journalist,http://facebook.com/183246321718011,Y,https://twitter.com/MarionBrooksNBC,,
Marisa Mendelson - Actress,285263241140,Public Figure,http://facebook.com/285263241140,N,,,
Mark Arum WSB,129579627096032,News Personality,http://facebook.com/129579627096032,Y,https://twitter.com/MarkArum,,
Mark Baden,891894517571429,News Personality,http://facebook.com/891894517571429,Y,https://twitter.com/Mark_Baden,,
Mark Chapin | Austin's Weatherman,321313324378,Scientist,http://facebook.com/321313324378,Y,https://twitter.com/markchapin,,
Mark Davenport,194556867244560,Journalist,http://facebook.com/194556867244560,Y,https://twitter.com/TheDavenReport,,
Mark Elliot,144483822249933,Public Figure,http://facebook.com/144483822249933,Y,https://twitter.com/twcMarkElliot,,
Mark Giangreco ABC7,207451946062940,Journalist,http://facebook.com/207451946062940,Y,https://twitter.com/MarkGiangreco7,,
Mark Joyella,412987008759842,Journalist,http://facebook.com/412987008759842,Y,https://twitter.com/standupkid,,
Mark Kriski KTLA,119028781530054,News Personality,http://facebook.com/119028781530054,Y,https://twitter.com/MarkKriski,,
Mark Levin,16307558831,Public Figure,http://facebook.com/16307558831,N,,,
Mark Nelsen,213382442022852,News Personality,http://facebook.com/213382442022852,Y,https://twitter.com/MarkNelsenKPTV,,
Mark Ockerbloom FOX 25,219048231443098,News Personality,http://facebook.com/219048231443098,Y,https://twitter.com/ocktalks,,
Mark Ruffalo,1457745994459665,Actor,http://facebook.com/1457745994459665,N,,,
Mark Scirto KLTV,166544020081407,News Personality,http://facebook.com/166544020081407,Y,https://twitter.com/KLTVWX,,
Mark Steines,248499101834314,Journalist,http://facebook.com/248499101834314,Y,https://twitter.com/MarkSteines,,
Mark Strehl Fox 32 Chicago,526097457449590,News Personality,http://facebook.com/526097457449590,Y,https://twitter.com/MarkStrehlWx,,
Mark Taylor WSOC TV Traffic,297297993773109,News Personality,http://facebook.com/297297993773109,Y,https://twitter.com/TrafficTeam9,,
Mark Teixeira,204010262957030,Athlete,http://facebook.com/204010262957030,N,,,
Mark Wright,165836276808345,Journalist,http://facebook.com/165836276808345,Y,https://twitter.com/MarkWrightKING5,,
Markette Sheppard,414520338585984,Journalist,http://facebook.com/414520338585984,Y,https://twitter.com/super_markette,,
MarkSuppelsa,54392031838,Public Figure,http://facebook.com/54392031838,Y,https://twitter.com/MarkSuppelsa,,
Marla Maples,344446937390,Public Figure,http://facebook.com/344446937390,N,,,
Marla Tellez,170168949710456,News Personality,http://facebook.com/170168949710456,Y,https://twitter.com/MarlaTellez,,
Marlena,257718874317213,Public Figure,http://facebook.com/257718874317213,N,,,
Marlon Wayans,126073394888,Comedian,http://facebook.com/126073394888,N,,,
Marshall McPeek,104135636295678,News Personality,http://facebook.com/104135636295678,Y,https://twitter.com/MarshallMcPeek,,
Marshawn Lynch,47383317748,Athlete,http://facebook.com/47383317748,N,,,
Martha for Congress,261905573829766,News Personality,http://facebook.com/261905573829766,Y,https://twitter.com/Martha4Congress,,
Martha MacCallum,366969367093,Journalist,http://facebook.com/366969367093,Y,https://twitter.com/marthamaccallum,,
Martha Spencer,847797911910079,Public Figure,http://facebook.com/847797911910079,Y,https://twitter.com/WxMartha,,
Martha Sugalski,129457630401927,Journalist,http://facebook.com/129457630401927,Y,https://twitter.com/MarthaSugalski,,
Martie Salt WFTV,1376953869212806,News Personality,http://facebook.com/1376953869212806,Y,https://twitter.com/MSaltWFTV,,
Martina Hingis,285873336856,Athlete,http://facebook.com/285873336856,N,,,
Marty Coniglio,139454129437552,News Personality,http://facebook.com/139454129437552,Y,https://twitter.com/martyconiglio,,
Marvin Hurst - KENS 5,222338731135492,Journalist,http://facebook.com/222338731135492,Y,https://twitter.com/MHurstKENS5,,
Mary Beth Roe QVC,126364377403695,Public Figure,http://facebook.com/126364377403695,N,,,
Mary Calvi,243446402472486,Journalist,http://facebook.com/243446402472486,Y,https://twitter.com/MaryCalviTV,,
Mary Conway,196005393757887,Journalist,http://facebook.com/196005393757887,Y,https://twitter.com/maryconwaymedia,,
Mary Jo Kilroy,13053013750,Public Figure,http://facebook.com/13053013750,Y,https://twitter.com/MaryJoKilroy,,
Mary King,327160017346084,News Personality,http://facebook.com/327160017346084,Y,https://twitter.com/MaryKingTV,,
Mary Lee,136479136362814,Public Figure,http://facebook.com/136479136362814,Y,https://twitter.com/MaryLeeSeattle,,
Mary Loos KATU,122717364589174,Journalist,http://facebook.com/122717364589174,Y,https://twitter.com/MLoosKATU,,
Mary Murphy Mystery,1386551514902988,Journalist,http://facebook.com/1386551514902988,Y,https://twitter.com/MurphyPIX,,
Mary Nam KOMO,155376231175366,Public Figure,http://facebook.com/155376231175366,Y,https://twitter.com/Mary_Nam,,
Mary Wasson,163716643988,News Personality,http://facebook.com/163716643988,Y,https://twitter.com/Mary_Wasson,,
MaryEllen Pann FOX43,65335846234,Public Figure,http://facebook.com/65335846234,Y,https://twitter.com/MaryEllenFox43,,
Mashrafe Bin Mortaza,262373203828838,Athlete,http://facebook.com/262373203828838,N,,,
Matt Ackland FOX 5 DC,549132691776788,Journalist,http://facebook.com/549132691776788,Y,https://twitter.com/mattacklandfox5,,
Matt Barnes,102515366469415,News Personality,http://facebook.com/102515366469415,Y,https://twitter.com/Matt_NBC4,,
Matt Brode,394929937222757,News Personality,http://facebook.com/394929937222757,Y,https://twitter.com/mattbrode,,
Matt Ernst,145180218839104,News Personality,http://facebook.com/145180218839104,Y,https://twitter.com/matternst34,,
Matt Kibbe,103355973074163,Public Figure,http://facebook.com/103355973074163,Y,https://twitter.com/mkibbe,,
Matt Lauer,769775419710104,Journalist,http://facebook.com/769775419710104,N,,,
Matt Musil KHOU,226151084085133,News Personality,http://facebook.com/226151084085133,N,,,
Matt O'Donnell,92168272835,News Personality,http://facebook.com/92168272835,Y,https://twitter.com/matt_odonnell,,
Matt Pearl 11Alive,264725416915212,News Personality,http://facebook.com/264725416915212,Y,https://twitter.com/MattPearl11,,
Matt Walsh,570092813023833,News Personality,http://facebook.com/570092813023833,Y,https://twitter.com/MattWalshBlog,,
Matt Zaffino,122112681222210,News Personality,http://facebook.com/122112681222210,Y,https://twitter.com/Zaffino,,
Matthew Bernaldo NBC2,211953598834223,Journalist,http://facebook.com/211953598834223,N,,,
Matthew East,115746831790390,News Personality,http://facebook.com/115746831790390,Y,https://twitter.com/eastwx,,
Matty Sexton,183996984967679,Public Figure,http://facebook.com/183996984967679,N,,,
Maureen Kocot,65245232007,News Personality,http://facebook.com/65245232007,Y,https://twitter.com/Maureen10TV,,
Maureen Umeh FOX 5 DC,212155008928557,Journalist,http://facebook.com/212155008928557,Y,https://twitter.com/MaureenUmehFox5,,
Maurice Clarett,152451748222468,Athlete,http://facebook.com/152451748222468,N,,,
Maurielle Lue Fox 2 News,173623886069327,News Personality,http://facebook.com/173623886069327,Y,https://twitter.com/MaurielleFOX2,,
Max Foster,141148405925536,Journalist,http://facebook.com/141148405925536,Y,https://twitter.com/MaxFosterCNN,,
Maya Angelou,33512954795,Author,http://facebook.com/33512954795,N,,,
Mayor Andrew J. Ginther,192591191091905,Government Official,http://facebook.com/192591191091905,Y,https://twitter.com/MayorGinther,,
Mayor Bill de Blasio,22085921165,Government Official,http://facebook.com/22085921165,Y,https://twitter.com/NYCMayor,,
Mayor Bowser,125270034173108,Government Official,http://facebook.com/125270034173108,Y,https://twitter.com/MayorBowser,,
Mayor Mike Duggan,240561379438218,Public Figure,http://facebook.com/240561379438218,Y,https://twitter.com/MayorMikeDuggan,,
Mayor Tom Barrett,470378949649313,Government Official,http://facebook.com/470378949649313,Y,https://twitter.com/MayorOfMKE,,
MC Hammer,108281002532890,Public Figure,http://facebook.com/108281002532890,N,,,
McKinzie,250216425110826,Public Figure,http://facebook.com/250216425110826,Y,https://twitter.com/McKinzie,,
McLain Ward,108421879179133,Public Figure,http://facebook.com/108421879179133,N,,,
